Hand,Player Profit,Running Count,True Count,Current Bet Size,Player Wins,Dealer Wins,Ties,Player Blackjacks,Dealer Blackjacks
26,15.0,3,0,10,1,12,1,1,1
27,25.0,7,1,10,1,12,1,1,1
28,25.0,14,2,20,1,14,2,1,1
29,25.0,14,4,40,1,14,3,1,1
30,-15.0,12,4,40,1,15,3,1,1
31,25.0,11,4,40,2,15,3,1,1
32,115.0,15,3,30,4,15,3,1,1
33,185.0,13,7,70,1,15,3,1,1
35,175.0,10,5,50,1,17,3,1,2
36,125.0,13,5,50,1,18,3,1,2
37,65.0,8,6,60,1,19,3,1,2
38,105.0,13,4,40,2,19,3,1,2
39,165.0,13,6,60,3,19,3,1,2
41,35.0,12,7,70,3,21,3,1,3
1,-10,0,0,10,0,1,0,0,0
2,-20,4,0,10,0,2,0,0,0
3,-10,5,0,10,1,2,0,0,0
4,-20,1,0,10,1,3,0,0,0
5,-30,1,0,10,1,4,0,0,0
7,-50,1,-1,10,1,6,0,0,1
8,-60,5,0,10,1,7,0,0,1
9,-70,1,1,10,1,8,0,0,1
10,-80,7,0,10,1,9,0,0,1
11,-70,7,1,10,2,9,0,0,1
12,-60,6,1,10,3,9,0,0,1
14,-45.0,3,0,10,4,9,1,1,1
15,-55.0,5,0,10,4,10,1,1,1
16,-65.0,8,1,10,4,11,1,1,1
17,-85.0,3,2,20,4,12,1,1,1
18,-75.0,4,0,10,5,12,1,1,1
19,-65.0,7,1,10,6,12,1,1,1
20,-65.0,4,1,10,6,12,2,1,1
21,-65.0,5,1,10,6,12,3,1,1
22,-75.0,5,1,10,6,13,3,1,1
23,-65.0,5,1,10,1,13,3,1,1
24,-65.0,3,1,10,1,13,4,1,1
25,-65.0,-1,1,10,1,13,5,1,1
26,-55.0,-6,-1,10,2,13,5,1,1
27,-65.0,-5,-2,10,2,14,5,1,1
28,-55.0,-3,-2,10,1,14,5,1,1
31,-40.0,-1,-1,10,3,15,5,2,2
33,-60.0,-2,-1,10,3,17,5,2,3
34,-70.0,-4,-1,10,3,18,5,2,3
35,-60.0,-5,-2,10,4,18,5,2,3
36,-50.0,-2,-3,10,5,18,5,2,3
37,-60.0,3,-1,10,5,19,5,2,3
38,-50.0,6,1,10,1,19,5,2,3
39,-20.0,4,3,30,2,19,5,2,3
40,0.0,7,2,20,3,19,5,2,3
41,0.0,6,3,30,3,19,6,2,3
42,30.0,8,3,30,1,19,6,2,3
43,70.0,4,4,40,1,19,6,2,3
1,-10,-3,0,10,0,1,0,0,0
2,0,2,-1,10,1,1,0,0,0
3,0,4,0,10,1,1,1,0,0
4,20,9,0,10,1,1,2,0,0
5,10,13,1,10,1,2,2,0,0
6,-10,14,2,20,1,3,2,0,0
7,10,19,2,20,2,3,2,0,0
10,-80,14,3,30,2,6,2,0,2
11,-60,13,2,20,1,6,2,0,2
12,-80,17,2,20,1,7,2,0,2
13,-110,19,3,30,1,8,2,0,2
14,-110,15,3,30,1,8,3,0,2
15,-140,20,3,30,1,9,3,0,2
16,-190,22,5,50,1,10,3,0,2
17,-140,23,5,50,1,10,3,0,2
19,-250,26,6,60,1,12,3,0,3
20,-310,25,6,60,1,13,3,0,3
22,-370,25,5,50,1,14,4,0,4
23,-430,22,6,60,1,15,4,0,4
24,-380,24,5,50,1,15,4,0,4
26,-180.0,22,8,80,3,15,4,1,4
27,-110.0,23,7,70,4,15,4,1,4
28,-40.0,26,7,70,5,15,4,1,4
29,-120.0,29,8,80,5,16,4,1,4
30,-210.0,31,9,90,5,17,4,1,4
31,-110.0,29,10,100,1,17,4,1,4
32,-200.0,25,9,90,1,18,4,1,4
33,-280.0,30,8,80,1,19,4,1,4
34,-280.0,28,10,100,1,19,5,1,4
35,-420.0,33,14,140,1,20,5,1,4
36,-580.0,29,16,160,1,21,5,1,4
37,-720.0,31,14,140,1,22,5,1,4
38,-570.0,32,15,150,2,22,5,1,4
39,-410.0,36,16,160,3,22,5,1,4
41,40.0,39,18,180,5,22,5,2,4
42,-150.0,34,19,190,5,23,5,2,4
43,-320.0,39,17,170,5,24,5,2,4
1,0,2,0,10,0,0,1,0,0
2,10,4,0,10,1,0,1,0,0
3,0,4,0,10,1,1,1,0,0
4,-10,5,0,10,1,2,1,0,0
5,-20,2,0,10,1,3,1,0,0
6,-30,-1,0,10,1,4,1,0,0
7,-40,0,-1,10,1,5,1,0,0
8,-30,-1,0,10,1,5,1,0,0
10,-15.0,1,-1,10,2,5,2,1,0
11,-15.0,5,0,10,2,5,3,1,0
12,-15.0,6,1,10,2,5,4,1,0
13,-15.0,6,1,10,2,5,5,1,0
14,-5.0,7,1,10,1,5,5,1,0
15,-15.0,5,1,10,1,6,5,1,0
16,-5.0,6,1,10,2,6,5,1,0
17,5.0,16,1,10,1,7,5,1,0
18,45.0,19,4,40,2,7,5,1,0
19,85.0,20,4,40,3,7,5,1,0
20,135.0,23,5,50,4,7,5,1,0
21,185.0,26,5,50,1,7,5,1,0
22,125.0,28,6,60,1,8,5,1,0
23,125.0,24,9,90,1,8,6,1,0
24,205.0,25,8,80,2,8,6,1,0
25,125.0,23,8,80,2,9,6,1,0
26,195.0,20,7,70,1,9,6,1,0
27,255.0,20,6,60,2,9,6,1,0
28,195.0,21,6,60,2,10,6,1,0
29,195.0,23,7,70,2,10,7,1,0
30,125.0,22,7,70,2,11,7,1,0
31,195.0,25,7,70,3,11,7,1,0
33,75.0,23,13,130,3,12,8,1,1
34,185.0,22,11,110,4,12,8,1,1
35,75.0,21,11,110,4,13,8,1,1
36,-25.0,24,10,100,4,14,8,1,1
38,-35.0,23,11,110,5,15,8,1,2
39,75.0,24,11,110,1,15,8,1,2
41,365.0,25,11,110,3,15,8,2,2
1,-10,2,0,10,0,1,0,0,0
2,0,5,0,10,1,1,0,0,0
3,-10,5,0,10,1,2,0,0,0
4,0,8,0,10,1,2,0,0,0
5,-10,5,1,10,1,3,0,0,0
6,0,8,1,10,1,3,0,0,0
7,0,13,1,10,1,3,1,0,0
8,0,14,2,20,1,3,2,0,0
9,-20,17,2,20,1,4,2,0,0
10,10,17,3,30,2,4,2,0,0
11,-20,23,3,30,2,5,2,0,0
12,20,24,4,40,3,5,2,0,0
13,-20,26,4,40,3,6,2,0,0
15,-140,29,6,60,3,8,2,0,1
16,-210,34,7,70,3,9,2,0,1
17,-290,38,8,80,3,10,2,0,1
18,-380,34,9,90,3,11,2,0,1
19,-460,35,8,80,3,12,2,0,1
20,-540,33,8,80,3,13,2,0,1
21,-460,32,8,80,4,13,2,0,1
22,-540,34,8,80,4,14,2,0,1
23,-620,36,8,80,4,15,2,0,1
24,-740,35,12,120,4,16,2,0,1
25,-630,33,11,110,1,16,2,0,1
26,-740,32,11,110,1,17,2,0,1
27,-640,30,10,100,2,17,2,0,1
28,-540,31,10,100,3,17,2,0,1
29,-440,35,10,100,1,18,2,0,1
30,-550,36,11,110,1,19,2,0,1
31,-430,41,12,120,2,19,2,0,1
32,-630,38,20,200,2,20,2,0,1
33,-440,34,19,190,1,20,2,0,1
34,-610,38,17,170,1,21,2,0,1
35,-800,34,19,190,1,23,2,0,1
36,-630,31,17,170,2,23,2,0,1
37,-480,31,15,150,3,23,2,0,1
38,-330,30,15,150,1,23,2,0,1
40,-255.0,33,15,150,2,24,2,1,1
1,10,0,0,10,1,0,0,0,0
2,20,-1,0,10,2,0,0,0,0
3,10,-1,-1,10,2,1,0,0,0
4,20,0,-1,10,3,1,0,0,0
5,30,-3,0,10,4,1,0,0,0
6,20,1,-1,10,4,2,0,0,0
8,20,1,0,10,5,3,0,0,1
9,20,1,0,10,5,3,1,0,1
10,10,-4,0,10,5,4,1,0,1
11,0,0,-1,10,5,5,1,0,1
12,10,3,0,10,1,5,1,0,1
13,20,4,0,10,1,5,1,0,1
14,30,3,0,10,2,5,1,0,1
15,40,1,0,10,3,5,1,0,1
16,40,0,0,10,3,5,2,0,1
17,30,-5,0,10,3,6,2,0,1
19,30,-6,-2,10,4,7,2,0,2
20,30,-4,-2,10,4,7,3,0,2
21,40,-1,-1,10,5,7,3,0,2
22,50,1,-1,10,6,7,3,0,2
23,40,0,0,10,6,8,3,0,2
24,30,5,0,10,6,9,3,0,2
25,20,7,1,10,6,10,3,0,2
26,0,10,2,20,6,11,3,0,2
27,0,10,3,30,6,11,4,0,2
28,-30,13,3,30,6,12,4,0,2
30,0.0,9,3,30,7,13,4,1,2
32,0.0,10,3,30,8,14,4,1,3
33,30.0,13,3,30,1,14,4,1,3
34,-30.0,16,6,60,1,15,4,1,3
35,50.0,14,8,80,2,15,4,1,3
37,-20.0,9,5,50,2,16,5,1,4
38,-60.0,9,4,40,2,17,5,1,4
39,-20.0,10,4,40,1,17,5,1,4
40,30.0,7,5,50,2,17,5,1,4
41,30.0,8,3,30,2,17,6,1,4
42,70.0,11,4,40,3,17,6,1,4
43,20.0,9,5,50,3,18,6,1,4
1,10,0,0,10,1,0,0,0,0
2,0,2,0,10,1,1,0,0,0
3,-10,-1,0,10,1,2,0,0,0
4,-20,1,-1,10,1,3,0,0,0
5,-20,2,0,10,1,3,1,0,0
6,-30,3,0,10,1,4,1,0,0
7,-20,2,0,10,2,4,1,0,0
8,-30,1,0,10,2,5,1,0,0
9,-20,2,0,10,1,5,1,0,0
10,-30,6,0,10,1,6,1,0,0
11,-40,4,1,10,1,7,1,0,0
12,-30,1,0,10,2,7,1,0,0
13,-30,2,0,10,2,7,2,0,0
16,-40,1,-1,10,3,9,2,0,2
17,-30,4,0,10,1,9,2,0,2
18,-40,8,1,10,1,10,2,0,2
19,-60,9,2,20,1,11,2,0,2
20,-40,12,2,20,2,11,2,0,2
21,-70,15,3,30,2,13,2,0,2
22,-40,17,3,30,3,13,2,0,2
24,-150,20,6,60,3,15,2,0,3
25,-90,17,6,60,4,15,2,0,3
26,-140,17,5,50,4,16,2,0,3
27,-190,15,5,50,4,17,2,0,3
29,-240,21,5,50,4,18,3,0,4
30,-170,18,7,70,1,18,3,0,4
31,-230,25,6,60,1,19,3,0,4
33,-230.0,28,12,120,2,20,3,1,4
34,-90.0,27,14,140,3,20,3,1,4
35,-220.0,26,13,130,3,21,3,1,4
37,85.0,23,11,110,5,21,3,2,4
38,415.0,25,11,110,7,21,3,2,4
39,295.0,29,12,120,7,22,3,2,4
40,295.0,25,14,140,7,22,4,2,4
41,415.0,25,12,120,8,22,4,2,4
1,-10,-1,0,10,0,1,0,0,0
2,0,1,-1,10,1,1,0,0,0
3,10,-1,0,10,2,1,0,0,0
4,0,0,-1,10,2,2,0,0,0
5,10,1,0,10,3,2,0,0,0
6,20,0,0,10,4,2,0,0,0
7,30,2,0,10,5,2,0,0,0
8,20,-3,0,10,5,3,0,0,0
9,30,-3,-1,10,6,3,0,0,0
11,45.0,0,-1,10,7,3,1,1,0
12,55.0,-1,0,10,1,3,1,1,0
13,45.0,3,-1,10,1,4,1,1,0
14,35.0,7,0,10,1,5,1,1,0
15,25.0,11,1,10,1,6,1,1,0
16,5.0,16,2,20,1,7,1,1,0
17,45.0,15,4,40,2,7,1,1,0
18,15.0,22,3,30,2,8,1,1,0
20,-85.0,22,5,50,2,10,1,1,1
21,-135.0,18,5,50,2,11,1,1,1
22,-175.0,16,4,40,2,12,1,1,1
23,-215.0,16,4,40,2,13,1,1,1
24,-165.0,15,5,50,3,13,1,1,1
25,-115.0,15,5,50,4,13,1,1,1
26,-115.0,19,5,50,4,14,2,1,1
27,-175.0,14,6,60,4,15,2,1,1
28,-135.0,13,4,40,5,15,2,1,1
29,-175.0,16,4,40,5,16,2,1,1
30,-225.0,14,5,50,5,17,2,1,1
31,-185.0,14,4,40,6,17,2,1,1
33,-130.0,8,5,50,7,18,2,2,1
35,-140.0,10,3,30,8,19,2,2,2
37,-105.0,10,4,40,9,20,2,3,2
38,-55.0,14,5,50,10,20,2,3,2
39,15.0,14,7,70,11,20,2,3,2
40,85.0,14,7,70,12,20,2,3,2
41,85.0,14,7,70,12,20,3,3,2
1,50,0,0,10,3,0,0,0,0
2,40,2,0,10,3,1,0,0,0
3,30,3,0,10,3,2,0,0,0
5,35.0,5,0,10,4,3,0,1,0
6,45.0,5,1,10,1,3,0,1,0
7,35.0,4,1,10,1,4,0,1,0
8,35.0,3,0,10,1,4,1,1,0
10,35.0,-1,-1,10,1,5,1,1,1
11,25.0,-1,-1,10,1,6,1,1,1
12,15.0,-5,-1,10,1,7,1,1,1
13,25.0,-3,-1,10,1,7,1,1,1
14,35.0,0,-1,10,2,7,1,1,1
15,25.0,0,0,10,2,8,1,1,1
16,35.0,0,0,10,3,8,1,1,1
17,25.0,-2,0,10,3,9,1,1,1
19,30.0,-5,0,10,4,10,1,2,1
20,40.0,-3,-2,10,5,10,1,2,1
21,50.0,-4,-1,10,6,10,1,2,1
23,30.0,-2,-1,10,6,12,1,2,2
24,30.0,-2,-1,10,6,12,2,2,2
25,30.0,-3,-1,10,6,12,3,2,2
26,20.0,-2,-1,10,6,13,3,2,2
27,30.0,0,-1,10,7,13,3,2,2
28,20.0,-4,0,10,7,14,3,2,2
29,10.0,-1,-2,10,7,15,3,2,2
30,0.0,-4,-1,10,7,16,3,2,2
32,5.0,-5,-1,10,8,17,3,3,2
33,15.0,-2,-2,10,1,17,3,3,2
35,5.0,-4,0,10,1,18,4,3,3
36,-5.0,0,-2,10,1,19,4,3,3
37,-15.0,2,0,10,1,20,4,3,3
38,-5.0,1,1,10,2,20,4,3,3
39,-15.0,4,0,10,2,21,4,3,3
40,-35.0,4,2,20,2,22,4,3,3
41,-55.0,7,2,20,2,23,4,3,3
42,-25.0,3,3,30,3,23,4,3,3
43,-35.0,3,1,10,3,24,4,3,3
1,10,-1,0,10,1,0,0,0,0
2,10,0,-1,10,1,0,1,0,0
3,20,1,0,10,1,0,1,0,0
5,45.0,-3,0,10,3,0,1,1,0
6,55.0,-8,-1,10,4,0,1,1,0
7,55.0,-12,-2,10,4,0,2,1,0
8,85.0,-7,-3,10,6,0,2,1,0
9,95.0,-7,-2,10,7,0,2,1,0
10,105.0,0,-2,10,1,2,2,1,0
11,115.0,-2,0,10,1,2,2,1,0
12,125.0,-2,-1,10,1,2,2,1,0
13,115.0,-2,-1,10,1,3,2,1,0
14,105.0,0,-1,10,1,4,2,1,0
15,95.0,-4,0,10,1,5,2,1,0
16,105.0,-6,-1,10,2,5,2,1,0
17,115.0,-4,-2,10,3,5,2,1,0
19,95.0,-8,-2,10,3,7,2,1,1
20,85.0,-10,-2,10,3,8,2,1,1
21,75.0,-14,-3,10,3,9,2,1,1
23,65.0,-16,-4,10,3,10,3,1,2
24,55.0,-22,-6,10,3,11,3,1,2
25,45.0,-21,-8,10,3,12,3,1,2
26,35.0,-20,-7,10,3,13,3,1,2
27,45.0,-19,-7,10,4,13,3,1,2
28,55.0,-17,-7,10,1,13,3,1,2
29,45.0,-16,-6,10,1,14,3,1,2
30,35.0,-14,-6,10,1,15,3,1,2
31,45.0,-13,-5,10,1,15,3,1,2
32,35.0,-15,-5,10,1,16,3,1,2
33,25.0,-14,-8,10,1,17,3,1,2
34,15.0,-13,-7,10,1,18,3,1,2
36,15.0,-16,-9,10,1,19,3,1,3
37,25.0,-17,-8,10,2,19,3,1,3
38,15.0,-12,-9,10,2,20,3,1,3
39,5.0,-9,-6,10,2,21,3,1,3
40,15.0,-10,-5,10,3,21,3,1,3
41,25.0,-9,-5,10,4,21,3,1,3
1,0,-2,0,10,0,0,1,0,0
2,-10,-2,-1,10,0,1,1,0,0
3,-20,-3,-1,10,0,2,1,0,0
4,-10,-1,-1,10,1,2,1,0,0
6,-30,-4,-1,10,1,4,1,0,1
7,-20,-6,-1,10,1,4,1,0,1
8,-10,-1,-2,10,2,4,1,0,1
9,-20,-2,-1,10,2,5,1,0,1
10,-10,1,-1,10,3,5,1,0,1
11,-20,3,0,10,3,6,1,0,1
12,-10,2,0,10,4,6,1,0,1
13,0,1,0,10,5,6,1,0,1
15,0,-2,-1,10,1,7,1,0,2
16,-10,0,-1,10,1,8,1,0,2
17,-20,2,0,10,1,9,1,0,2
18,-30,2,0,10,1,10,1,0,2
19,-20,3,0,10,1,10,1,0,2
20,-10,2,0,10,1,10,1,0,2
21,0,2,0,10,1,10,1,0,2
22,10,3,0,10,2,10,1,0,2
23,0,-1,0,10,2,11,1,0,2
24,-10,5,-1,10,2,12,1,0,2
25,-20,3,1,10,2,13,1,0,2
26,-30,7,1,10,2,14,1,0,2
27,-50,7,2,20,2,15,1,0,2
28,-30,8,2,20,3,15,1,0,2
29,-50,6,2,20,3,16,1,0,2
30,-30,5,2,20,4,16,1,0,2
31,-20,6,1,10,1,16,1,0,2
32,-40,10,2,20,1,17,1,0,2
33,-10,10,3,30,1,17,1,0,2
35,75.0,9,4,40,3,17,1,1,2
37,185.0,14,5,50,5,17,1,2,2
38,115.0,15,7,70,5,18,1,2,2
39,45.0,16,7,70,5,19,1,2,2
40,125.0,17,8,80,6,19,1,2,2
41,45.0,18,8,80,6,20,1,2,2
42,135.0,15,9,90,7,20,1,2,2
43,205.0,10,7,70,8,20,1,2,2
1,-10,-3,0,10,0,1,0,0,0
2,0,-4,-1,10,1,1,0,0,0
4,5.0,-1,-1,10,2,2,0,1,0
5,-5.0,4,-1,10,2,3,0,1,0
6,5.0,5,0,10,3,3,0,1,0
7,15.0,2,1,10,1,3,0,1,0
8,5.0,2,0,10,1,4,0,1,0
9,15.0,6,0,10,1,4,0,1,0
10,25.0,4,1,10,2,4,0,1,0
11,25.0,2,0,10,2,4,1,1,0
12,15.0,2,0,10,2,5,1,1,0
13,25.0,2,0,10,1,5,1,1,0
15,50.0,3,0,10,1,5,1,2,0
16,60.0,7,0,10,2,5,1,2,0
17,50.0,13,1,10,2,6,1,2,0
18,20.0,14,3,30,2,7,1,2,0
19,50.0,16,3,30,1,7,1,2,0
21,70.0,17,4,40,2,8,1,3,0
22,30.0,15,4,40,2,9,1,3,0
23,30.0,11,3,30,2,9,2,3,0
24,90.0,14,2,20,4,9,2,3,0
25,130.0,14,4,40,1,9,2,3,0
26,170.0,19,4,40,2,9,2,3,0
27,110.0,22,6,60,2,10,2,3,0
28,40.0,23,7,70,2,11,2,3,0
29,110.0,24,7,70,1,11,2,3,0
30,190.0,19,8,80,2,11,2,3,0
31,130.0,20,6,60,2,12,2,3,0
32,70.0,24,6,60,2,13,2,3,0
33,190.0,24,12,120,3,13,2,3,0
35,480.0,25,11,110,1,13,2,4,0
37,360.0,17,10,100,1,14,3,4,1
38,280.0,17,8,80,1,15,3,4,1
39,360.0,19,8,80,2,15,3,4,1
40,270.0,15,9,90,2,16,3,4,1
41,340.0,13,7,70,3,16,3,4,1
42,400.0,9,6,60,4,16,3,4,1
43,360.0,14,4,40,4,17,3,4,1
1,10,0,0,10,1,0,0,0,0
2,0,2,0,10,1,1,0,0,0
3,-10,-2,0,10,1,2,0,0,0
5,-30,-6,-1,10,1,4,0,0,1
6,-20,-7,-1,10,2,4,0,0,1
7,-10,-12,-2,10,3,4,0,0,1
8,-20,-9,-3,10,3,5,0,0,1
9,-10,-7,-2,10,4,5,0,0,1
10,-20,-9,-2,10,4,6,0,0,1
11,-10,-10,-2,10,1,6,0,0,1
12,0,-14,-2,10,2,6,0,0,1
13,-10,-12,-3,10,2,7,0,0,1
14,0,-14,-3,10,3,7,0,0,1
15,-10,-17,-3,10,3,8,0,0,1
16,0,-12,-5,10,4,8,0,0,1
17,30,-11,-3,10,6,8,0,0,1
18,20,-2,-3,10,6,9,0,0,1
19,10,-5,-1,10,6,10,0,0,1
21,35.0,0,-2,10,8,10,0,1,1
22,25.0,3,0,10,8,11,0,1,1
23,35.0,1,0,10,1,11,0,1,1
24,25.0,-1,0,10,1,12,0,1,1
25,15.0,0,-1,10,1,13,0,1,1
26,25.0,2,0,10,2,13,0,1,1
27,35.0,3,0,10,3,13,0,1,1
28,25.0,7,1,10,3,14,0,1,1
29,45.0,7,2,20,4,14,0,1,1
30,25.0,7,2,20,4,15,0,1,1
31,45.0,6,2,20,1,15,0,1,1
32,25.0,6,2,20,1,16,0,1,1
33,-5.0,4,3,30,1,17,0,1,1
34,15.0,7,2,20,1,17,0,1,1
35,-15.0,8,3,30,1,18,0,1,1
36,-55.0,7,4,40,1,19,0,1,1
37,-85.0,6,3,30,1,20,0,1,1
38,-55.0,8,3,30,2,21,0,1,1
39,-15.0,7,4,40,3,21,0,1,1
40,-15.0,3,3,30,3,21,1,1,1
1,10,3,0,10,1,0,0,0,0
3,15.0,10,0,10,2,1,0,1,0
4,25.0,10,1,10,3,1,0,1,0
5,35.0,13,1,10,4,1,0,1,0
6,15.0,15,2,20,4,2,0,1,0
7,-15.0,14,3,30,4,3,0,1,0
8,-35.0,15,2,20,4,4,0,1,0
9,-65.0,17,3,30,4,5,0,1,0
10,-95.0,16,3,30,4,6,0,1,0
11,-125.0,13,3,30,4,7,0,1,0
12,-145.0,16,2,20,4,8,0,1,0
13,-115.0,19,3,30,1,8,0,1,0
14,-85.0,18,3,30,2,8,0,1,0
15,-125.0,22,4,40,2,9,0,1,0
16,-175.0,22,5,50,2,10,0,1,0
17,-225.0,22,5,50,2,11,0,1,0
18,-175.0,23,5,50,1,11,0,1,0
19,-175.0,20,5,50,1,11,1,1,0
21,-60.0,18,4,40,3,11,1,2,0
22,-100.0,23,4,40,3,12,1,2,0
23,-50.0,19,5,50,4,12,1,2,0
24,-50.0,16,4,40,4,12,2,2,0
25,0.0,11,5,50,5,12,2,2,0
26,-30.0,13,3,30,5,13,2,2,0
27,-70.0,12,4,40,5,14,2,2,0
28,-110.0,17,4,40,5,15,2,2,0
29,-60.0,15,5,50,1,15,2,2,0
30,-110.0,14,5,50,1,16,2,2,0
32,-90.0,12,4,40,2,17,2,3,0
33,30.0,19,4,40,4,17,2,3,0
34,120.0,22,9,90,1,17,2,3,0
35,10.0,24,11,110,1,18,2,3,0
36,-110.0,21,12,120,1,19,2,3,0
37,-10.0,26,10,100,2,19,2,3,0
38,-10.0,27,13,130,2,19,3,3,0
39,-140.0,28,13,130,2,20,3,3,0
40,0.0,27,14,140,3,20,3,3,0
41,-130.0,23,13,130,3,21,3,3,0
2,-20,1,-1,10,0,2,0,0,1
4,-15.0,-3,-1,10,1,3,0,1,1
5,-25.0,2,-1,10,1,4,0,1,1
6,-35.0,4,0,10,1,5,0,1,1
7,-25.0,6,0,10,2,5,0,1,1
8,-35.0,7,1,10,2,6,0,1,1
9,-25.0,11,1,10,3,6,0,1,1
10,-5.0,12,2,20,1,6,0,1,1
11,15.0,13,2,20,1,6,0,1,1
12,-5.0,18,2,20,1,7,0,1,1
13,-35.0,17,3,30,1,8,0,1,1
14,-35.0,18,3,30,1,8,1,1,1
15,5.0,17,4,40,2,8,1,1,1
16,45.0,15,4,40,1,8,1,1,1
17,75.0,13,3,30,2,8,1,1,1
18,45.0,11,3,30,2,9,1,1,1
19,25.0,9,2,20,2,10,1,1,1
20,5.0,7,2,20,2,11,1,1,1
21,-5.0,10,1,10,2,12,1,1,1
22,15.0,8,2,20,3,12,1,1,1
23,-5.0,8,2,20,3,13,1,1,1
24,-25.0,7,2,20,3,14,1,1,1
25,-5.0,8,2,20,1,15,1,1,1
26,15.0,7,2,20,2,15,1,1,1
27,-5.0,6,2,20,2,16,1,1,1
28,-25.0,4,2,20,2,17,1,1,1
29,-35.0,1,1,10,2,18,1,1,1
31,-30.0,3,0,10,3,19,1,2,1
32,-40.0,3,1,10,3,20,1,2,1
34,-35.0,-3,0,10,4,21,1,3,1
35,-25.0,-1,-2,10,5,21,1,3,1
36,-25.0,1,-1,10,5,21,2,3,1
38,-35.0,-1,-2,10,5,22,3,3,2
39,-25.0,-2,-1,10,1,22,3,3,2
40,-15.0,-1,-1,10,2,22,3,3,2
41,-15.0,-2,-1,10,2,22,4,3,2
42,-5.0,-4,-1,10,3,22,4,3,2
1,-10,-1,0,10,0,1,0,0,0
2,-20,0,-1,10,0,2,0,0,0
3,-20,-2,0,10,0,2,1,0,0
4,-20,-1,-1,10,0,2,2,0,0
6,-40,-2,-1,10,0,4,2,0,1
7,-50,-3,-1,10,0,5,2,0,1
8,-60,-3,-1,10,0,6,2,0,1
9,-50,-4,-1,10,1,6,2,0,1
10,-40,-5,-1,10,2,6,2,0,1
11,-30,-3,-1,10,3,6,2,0,1
12,-40,-3,-1,10,3,7,2,0,1
13,-50,-1,-1,10,3,8,2,0,1
14,-60,2,-1,10,3,9,2,0,1
15,-70,-2,0,10,3,10,2,0,1
16,-80,-6,-1,10,3,11,2,0,1
17,-90,-6,-2,10,3,12,2,0,1
18,-100,-1,-2,10,3,13,2,0,1
19,-90,1,-1,10,4,13,2,0,1
20,-80,3,0,10,1,13,2,0,1
21,-70,5,0,10,1,13,2,0,1
22,-60,4,1,10,1,13,2,0,1
24,-60,2,1,10,1,13,4,1,2
25,-70,0,0,10,1,14,4,1,2
26,-60,0,0,10,2,14,4,1,2
27,-70,2,0,10,2,15,4,1,2
28,-60,3,0,10,3,15,4,1,2
29,-50,2,1,10,1,15,4,1,2
30,-40,-1,0,10,2,15,4,1,2
31,-50,0,-1,10,2,16,4,1,2
32,-60,-1,0,10,2,17,4,1,2
33,-70,2,-1,10,2,18,4,1,2
34,-80,4,1,10,2,19,4,1,2
35,-80,0,2,20,2,19,5,1,2
36,-90,2,0,10,2,20,5,1,2
37,-80,1,1,10,3,20,5,1,2
38,-70,6,0,10,4,20,5,1,2
39,-100,3,3,30,4,21,5,1,2
40,-100,4,1,10,4,21,6,1,2
42,-80.0,2,0,10,5,22,6,2,2
3,15.0,-2,-1,10,2,1,0,1,1
4,5.0,-1,-1,10,2,2,0,1,1
5,-5.0,-1,-1,10,2,3,0,1,1
6,-15.0,-3,-1,10,2,4,0,1,1
7,-25.0,0,-1,10,2,5,0,1,1
8,-35.0,1,0,10,2,6,0,1,1
9,-45.0,3,0,10,2,7,0,1,1
10,-45.0,4,0,10,2,7,1,1,1
11,-55.0,3,0,10,2,8,1,1,1
12,-55.0,-1,0,10,2,8,2,1,1
13,-45.0,-2,-1,10,1,8,2,1,1
14,-45.0,2,-1,10,1,8,3,1,1
15,-35.0,4,0,10,1,8,3,1,1
17,-35.0,0,0,10,1,10,3,1,2
18,-25.0,1,0,10,1,10,3,1,2
19,-15.0,4,0,10,2,10,3,1,2
20,-15.0,7,1,10,2,10,4,1,2
21,-5.0,12,1,10,3,10,4,1,2
22,-35.0,15,3,30,3,11,4,1,2
23,-5.0,11,3,30,4,11,4,1,2
24,15.0,12,2,20,1,11,4,1,2
25,55.0,8,4,40,1,11,4,1,2
26,35.0,4,2,20,1,12,4,1,2
27,25.0,3,1,10,1,13,4,1,2
28,15.0,6,1,10,1,14,4,1,2
30,45.0,5,1,10,2,14,5,2,2
31,35.0,7,1,10,2,15,5,2,2
32,55.0,6,2,20,1,15,5,2,2
34,105.0,7,2,20,3,15,5,3,2
35,135.0,10,3,30,4,15,5,3,2
36,85.0,16,5,50,4,16,5,3,2
37,5.0,14,8,80,4,17,5,3,2
38,-65.0,16,7,70,4,18,5,3,2
40,145.0,17,9,90,1,18,5,4,2
41,65.0,17,8,80,1,19,5,4,2
42,145.0,21,8,80,2,19,5,4,2
1,10,1,0,10,1,0,0,0,0
2,0,-1,0,10,1,1,0,0,0
3,10,-4,-1,10,2,1,0,0,0
4,10,-8,-1,10,2,1,1,0,0
5,20,-12,-2,10,3,1,1,0,0
6,10,-9,-3,10,3,2,1,0,0
7,0,-7,-2,10,3,3,1,0,0
8,10,-10,-2,10,1,3,1,0,0
9,20,-8,-2,10,1,3,1,0,0
11,40,-7,-2,10,1,5,1,0,1
12,30,-10,-2,10,1,6,1,0,1
13,40,-10,-2,10,2,6,1,0,1
14,50,-6,-3,10,1,6,1,0,1
15,60,-8,-2,10,2,6,1,0,1
16,50,-7,-2,10,2,8,1,0,1
